"product_index";"product_name";"product_tag";"product_kcal";"product_protein";"product_Na";"product_Ka";"product_P";"product_carbohydrate";"product_protein_range"
1479;"有機本島萵苣(10月取樣)";"蔬菜類";14.6738;1.266;8.87;301.18;25.19;2.3111;0
1480;"有機本島萵苣(1月取樣)";"蔬菜類";14.8851;1.798;47.418;411.898;32.687;2.553;0
1481;"有機本島萵苣(4月取樣)";"蔬菜類";18.7474;1.063;12.7215;522.382;23.4238;3.4791;0
1482;"有機本島萵苣(7月取樣)";"蔬菜類";17.1753;1.496;16.6427;235.485;27.7355;2.7336;0
1483;"有機甘藷葉";"蔬菜類";24.4721;3.322;54.6965;402.651;54.6817;3.5367;0
1484;"有機石蓮花";"蔬菜類";10.561;0.385;40.161;73.583;11.8963;2.1877;0
1485;"有機青江菜(10月取樣)";"蔬菜類";9.4201;1.274;11.25;224.75;32.4;1.0874;0
1486;"有機青江菜(1月取樣)";"蔬菜類";9.8742;1.531;37.815;180.232;25.944;1.4969;0
1487;"有機青江菜(4月取樣)";"蔬菜類";14.8681;1.382;40.083;279.199;33.0711;2.5062;0
1488;"有機青江菜(7月取樣)";"蔬菜類";20.6762;1.944;22.3153;360.077;30.2419;3.4741;0
1489;"有機胡蘿蔔";"蔬菜類";39.6984;0.952;49.347;215.066;32.1795;9.3056;0
1490;"有機茄子";"蔬菜類";24.9679;1.22;0.7272;226.818;28.7603;5.535;0
1491;"有機苜蓿芽";"蔬菜類";20.7075;3.373;89.9945;345.701;48.8054;2.4878;0
1492;"有機根菾菜根";"蔬菜類";41.9477;1.482;56.834;334.311;26.153;9.5527;0
1493;"有機隼人瓜苗";"蔬菜類";27.7477;3.447;0.4053;221.494;74.9793;4.5523;0
1494;"有機雪裡蕻";"蔬菜類";20.3634;1.445;9.597;363.791;28.604;3.8787;0
1495;"有機紫洋蔥";"蔬菜類";20.7243;0.841;2.2065;94.6905;18.027;4.6118;0
1496;"有機黑豆芽";"蔬菜類";68.8811;7.393;2.198;307.911;120.089;8.3128;0
1497;"有機葵花芽";"蔬菜類";26.4237;2.547;1.477;120.793;59.6185;4.3045;0
1498;"有機豌豆芽";"蔬菜類";25.755;5.351;2.272;195.343;69.715;2.4854;0
1499;"有機蕎麥芽";"蔬菜類";20.0241;1.866;3.621;79.334;0.0;3.4194;0
1500;"有機蕹菜(10月取樣)";"蔬菜類";19.3562;1.711;33.02;427.57;38.88;3.0196;0
1501;"有機蕹菜(4月取樣)";"蔬菜類";25.8152;1.937;62.0464;533.078;33.8569;4.657;0
1502;"有機蘿蔓萵苣";"蔬菜類";15.9184;0.946;26.019;260.673;23.473;2.8995;0
1503;"有機蘿蔔芽";"蔬菜類";23.5706;2.14;6.846;101.872;64.0887;3.8526;0
1504;"百合鱗片";"蔬菜類";136.616;3.793;4.219;570.106;65.5306;32.347;0
1505;"老薑";"蔬菜類";35.6273;1.098;8.2486;310.148;26.1108;7.7623;0
1506;"西洋芹菜";"蔬菜類";9.3543;0.537;72.406;246.376;23.0326;1.7502;0
1507;"冷凍甘藍";"蔬菜類";20.4849;1.286;20.9;120.0;22.4;4.174;0
1508;"冷凍花椰菜";"蔬菜類";21.2569;1.27;33.0;120.0;29.0;4.49;0
1509;"冷凍青花菜";"蔬菜類";25.2669;2.525;10.8178;196.227;41.2089;4.4476;0
1510;"冷凍胡蘿蔔";"蔬菜類";13.3556;0.47;65.0;120.0;25.0;2.98;0
1511;"冷凍麻竹筍";"蔬菜類";17.2648;0.85;22.0;40.0;15.0;3.77;0
1512;"冷凍菠菜";"蔬菜類";17.2126;2.14;46.0;180.0;32.0;2.89;0
1513;"沙拉筍塊";"蔬菜類";25.1475;1.624;10.7601;161.388;34.0027;5.033;0
1514;"芋莖";"蔬菜類";19.7972;1.1;4.0;410.0;32.0;3.35;0
1515;"角椒";"蔬菜類";22.1826;0.904;2.209;183.951;17.7128;4.7393;0
1516;"豆瓣菜";"蔬菜類";20.5147;2.17;45.0;340.0;56.0;3.18;0
1517;"孟宗竹筍";"蔬菜類";40.8365;3.958;11.5409;633.591;76.2724;7.3006;0
1518;"宜蘭粉蔥";"蔬菜類";27.2412;1.584;0.881;113.801;17.166;5.3849;0
1519;"油菜";"蔬菜類";13.7536;1.6265;94.3965;208.524;35.8596;1.8761;0
1520;"油菜心";"蔬菜類";30.9035;3.2;21.0;240.0;57.0;3.95;0
1521;"芹菜(青梗)";"蔬菜類";12.3242;0.779;46.2355;321.194;27.6315;2.4264;0
1522;"芹菜(黃梗)";"蔬菜類";18.4403;0.8075;84.6831;306.269;23.03;3.8435;0
1523;"芹菜平均值";"蔬菜類";15.3823;0.7933;65.4593;313.732;25.3308;3.135;0
1524;"花胡瓜";"蔬菜類";14.6933;1.056;3.2264;154.475;26.7991;2.6557;0
1525;"花椰菜";"蔬菜類";20.7728;1.782;12.2688;230.947;40.7741;3.8513;0
1526;"花椰菜乾";"蔬菜類";290.779;15.967;176.906;2582.08;330.941;62.515;0
1527;"花蒲瓜(圓形)";"蔬菜類";14.9133;0.3345;0.4075;91.4707;8.8218;3.4962;0
1528;"芥菜";"蔬菜類";17.7386;1.6025;3.2183;338.032;37.6543;3.1986;0
1529;"芥菜平均值";"蔬菜類";19.5236;1.5158;10.6051;327.274;30.4194;3.6224;0
1530;"芥藍芽";"蔬菜類";26.223;2.223;6.9532;208.786;37.4813;4.5235;0
1531;"芥藍菜";"蔬菜類";21.4195;2.1175;29.9929;276.464;38.5904;3.2687;0
1532;"金針菜";"蔬菜類";36.7922;2.087;1.9451;249.838;45.6385;7.3365;0
1533;"金針菜乾";"蔬菜類";307.132;14.255;1484.85;1307.23;309.451;65.4024;0
1534;"金針菜嫩莖";"蔬菜類";22.7012;0.9295;0.7885;183.005;18.9335;4.9515;0
1535;"長辣椒(青皮)";"蔬菜類";48.9903;1.889;3.012;277.359;31.8981;10.3412;0
1536;"長辣椒(紅皮)";"蔬菜類";43.6589;2.261;19.5606;370.183;56.4948;8.9331;0
1537;"青江菜平均值";"蔬菜類";12.8418;1.416;45.7126;224.889;31.5582;2.0446;0
1538;"青花菜";"蔬菜類";30.9089;4.0545;17.3135;358.753;73.3903;4.9687;0
1539;"青葙";"蔬菜類";50.089;2.5;44.0;360.0;50.0;7.73;0
1540;"青蒜";"蔬菜類";32.279;2.3185;3.7497;246.784;50.5482;6.1536;0
1541;"青辣椒平均值";"蔬菜類";35.5864;1.3965;2.6105;230.655;24.8055;7.5403;0
1542;"青蘿蔔";"蔬菜類";32.66;1.809;12.7358;391.433;41.7523;6.9728;0
1543;"青?";"蔬菜類";22.595;1.643;3.5154;180.941;25.8513;4.1887;0
1544;"青?平均值";"蔬菜類";26.8278;1.5103;4.1395;787.094;102.104;5.4331;0
1545;"芫荽";"蔬菜類";25.9745;2.2565;16.8787;302.907;37.7624;4.5154;0
1546;"南瓜";"蔬菜類";48.9517;1.6655;0.5413;347.438;29.5646;11.0755;0
1547;"南瓜平均值";"蔬菜類";70.2492;2.0118;1.545;434.491;48.3747;16.2107;0
1548;"昭和草";"蔬菜類";26.365;2.2;9.0;520.0;37.0;3.78;0
1549;"洋?";"蔬菜類";43.7161;1.076;1.7185;179.997;29.5913;9.9681;0
1550;"珍珠苦瓜";"蔬菜類";18.627;0.741;0.4637;204.342;18.8389;4.1586;0
1551;"皇冠菜";"蔬菜類";40.4317;3.1;49.0;290.0;41.0;7.19;0
1552;"紅梗珍珠菜";"蔬菜類";37.2118;2.6;11.5;550.0;74.0;5.595;0
1553;"紅莧菜";"蔬菜類";19.951;2.9335;10.6937;445.211;53.212;2.6496;0
1554;"紅葉萵苣(荷蘭種）";"蔬菜類";15.658;1.364;0.913;312.975;31.757;2.4766;0
1555;"紅辣椒平均值";"蔬菜類";82.1532;3.5483;7.9102;543.854;78.9079;17.3097;0
1556;"紅鳳菜";"蔬菜類";22.4936;2.115;13.2643;312.247;29.0716;3.531;0
1557;"紅?頭";"蔬菜類";74.9788;3.437;15.9285;297.76;66.216;16.353;0
1558;"美國空心菜";"蔬菜類";21.7462;2.2;20.0;300.0;37.0;3.54;0
1559;"胡瓜";"蔬菜類";13.6062;0.6775;4.4381;100.393;12.7412;2.7235;0
1560;"胡蘿蔔";"蔬菜類";35.5425;1.1103;77.4075;288.058;44.7234;7.8703;0
1561;"胡蘿蔔平均值";"蔬菜類";36.4537;1.2658;78.4579;242.744;34.5953;8.2115;0
1562;"苦瓜(白皮)";"蔬菜類";19.7805;0.8457;4.1273;207.563;32.8981;4.2529;0
1563;"苦瓜(青皮)";"蔬菜類";19.903;0.944;0.583;202.68;24.282;4.0878;0
1564;"苦瓜平均值";"蔬菜類";19.8418;0.8949;2.3552;205.121;28.5901;4.1704;0
1565;"茄子";"蔬菜類";26.3589;1.2495;2.4783;223.275;30.6983;5.4935;0
1566;"茄子平均值";"蔬菜類";24.0078;1.1628;1.6352;226.198;28.6562;5.1883;0
1567;"食茱萸";"蔬菜類";126.509;11.9;5.0;640.0;77.0;23.8;0
1568;"香芋冬瓜";"蔬菜類";6.2319;0.435;0.7562;240.115;13.1618;1.3057;0
1569;"香芫荽";"蔬菜類";22.9932;2.4;74.0;230.0;47.0;3.94;0
1570;"香樁";"蔬菜類";99.3469;4.3;17.0;400.0;126.0;19.43;0
1571;"根菾菜根";"蔬菜類";26.9879;1.166;236.063;252.981;14.1668;5.9845;0
1572;"根菾菜根平均值";"蔬菜類";34.4678;1.324;146.448;293.646;20.1599;7.7686;0
1573;"桂竹筍片";"蔬菜類";17.2214;1.011;815.464;49.2364;10.5642;3.2687;0
1574;"烏殼綠竹筍";"蔬菜類";21.1399;1.595;7.9251;238.047;30.1031;3.897;0
1575;"草石蠶";"蔬菜類";74.8778;1.725;0.4275;470.848;74.2149;18.0406;0
1576;"茴香";"蔬菜類";22.6874;2.12;39.5774;385.187;39.0475;3.7149;0
1577;"馬齒莧";"蔬菜類";13.824;1.2;94.0;170.0;23.0;1.88;0
1578;"高山甜椒(青皮)";"蔬菜類";30.3643;0.868;1.902;234.348;29.344;6.016;0
1579;"茭白筍";"蔬菜類";20.9191;1.3845;6.0198;201.893;40.8178;4.1494;0
1580;"茼蒿";"蔬菜類";14.1227;1.557;55.9357;340.735;20.9122;1.8348;0
1581;"隼人瓜";"蔬菜類";21.0298;0.645;9.67;87.066;18.493;4.6117;0
1582;"隼人瓜苗";"蔬菜類";21.7413;3.1965;4.8118;219.191;66.9724;3.0249;0
1583;"隼人瓜苗平均值";"蔬菜類";24.7445;3.3218;2.6086;220.343;70.9759;3.7886;0
1584;"乾百合鱗片";"蔬菜類";303.915;11.838;89.964;1240.33;216.162;68.3864;0
1585;"假人蔘";"蔬菜類";31.5362;1.64;17.0;330.0;28.0;2.22;0
1586;"帶殼熟綠竹筍";"蔬菜類";25.2944;2.01;1.393;235.961;38.309;4.9425;0
1587;"梅乾菜";"蔬菜類";105.253;5.4865;11554.9;819.678;70.4186;20.8382;0
1588;"梨山甘藍(尖球形)";"蔬菜類";24.058;1.402;8.3789;204.706;36.4876;5.0951;0
1589;"球莖甘藍";"蔬菜類";20.7777;1.714;12.8453;271.015;42.3238;3.6525;0
1590;"甜椒(青皮)";"蔬菜類";25.4339;0.801;6.015;133.285;21.225;5.3932;0
1591;"甜椒(紅皮)";"蔬菜類";33.4918;0.834;0.73;188.97;21.91;7.0616;0
1592;"甜椒(黃皮)";"蔬菜類";28.091;0.826;0.6;192.18;19.77;6.047;0
1593;"甜椒(橙皮)";"蔬菜類";33.9988;0.808;0.62;189.47;22.66;7.2949;0
1594;"甜椒平均值(青皮)";"蔬菜類";30.103;1.037;2.7448;192.762;25.3136;6.0594;0
1595;"脫水甘藍";"蔬菜類";340.726;6.856;1351.47;634.886;146.996;82.631;0
1596;"荷葉白菜";"蔬菜類";14.4486;1.436;91.2009;244.852;34.7036;2.5246;0
1597;"荷蘭豆菜心";"蔬菜類";29.8365;3.9;9.0;320.0;84.0;3.85;0
1598;"蛇瓜平均值";"蔬菜類";25.3048;1.67;16.0;180.0;31.0;4.39;0
1599;"蚵仔白菜";"蔬菜類";12.5776;1.6;25.0;340.0;35.0;1.12;0
1600;"野苦瓜";"蔬菜類";29.9788;1.687;6.0663;362.143;36.0694;5.2884;0
1601;"野苦瓜嫩梢";"蔬菜類";76.5238;5.71;16.0;650.0;89.0;12.18;0
1602;"野莧菜";"蔬菜類";40.638;6.3;20.1;400.0;90.6;4.9;0
1603;"雪裡蕻";"蔬菜類";20.4687;1.5;19.0;280.0;25.0;3.79;0
1604;"麻竹筍";"蔬菜類";21.008;2.1193;4.7669;309.269;36.1887;3.6775;0
1605;"麻竹筍干";"蔬菜類";176.575;15.818;49.8157;1804.75;223.718;32.0459;0
1606;"厥子";"蔬菜類";22.7312;2.3;3.0;320.0;65.0;3.94;0
1607;"朝天椒(長果)";"蔬菜類";100.005;3.478;1.8367;634.576;96.1914;21.1058;0
1608;"朝天椒(圓果)";"蔬菜類";102.796;4.906;2.3332;626.803;84.0376;21.8902;0
1609;"結球白菜平均值";"蔬菜類";16.0741;1.1714;30.4217;149.614;33.035;2.5561;0
1610;"結球萵苣";"蔬菜類";15.6417;0.701;7.1;174.21;24.82;3.3466;0
1611;"紫色甘藍";"蔬菜類";28.4625;1.484;13.3745;250.473;35.0325;5.9071;0
1612;"紫色花椰菜";"蔬菜類";40.0602;3.115;19.7368;483.876;80.1536;7.5611;0
1613;"紫洋?";"蔬菜類";36.7716;0.9105;4.9709;137.503;26.6055;8.5255;0
1614;"紫洋?平均值";"蔬菜類";28.7479;0.8758;3.5887;116.097;22.3163;6.5687;0
1615;"紫蘇";"蔬菜類";70.5075;5.526;0.59;501.856;69.248;11.8701;0
1616;"絲瓜";"蔬菜類";18.2689;1.0555;0.2471;107.679;21.2002;3.6984;0
1617;"絲瓜花";"蔬菜類";31.3149;3.9;6.0;320.0;86.0;4.83;0
1618;"菠菜";"蔬菜類";19.46;2.0385;53.4824;499.853;44.126;2.8745;0
1619;"菊花南瓜";"蔬菜類";75.985;3.788;1.0456;538.585;60.3206;16.7776;0
1620;"越瓜";"蔬菜類";18.1169;0.626;2.2004;122.083;18.0769;4.0778;0
1621;"黃豆芽";"蔬菜類";27.4487;5.4205;6.4164;306.479;48.65;1.2945;0
1622;"黃秋葵";"蔬菜類";35.5339;2.0565;9.4994;203.38;53.1971;7.4975;0
1623;"黃櫛瓜";"蔬菜類";15.1319;1.45;0.2772;365.149;40.8942;2.667;0
1624;"黑葉白菜(短梗)";"蔬菜類";15.1397;1.343;56.9583;283.395;33.9552;2.8969;0
1625;"圓茄子";"蔬菜類";20.6965;1.019;1.7;228.5;26.51;4.5364;0
1626;"煙台白菜";"蔬菜類";14.2885;1.296;29.82;118.925;28.03;2.2458;0
1627;"稜角絲瓜";"蔬菜類";20.3366;0.896;5.3846;137.874;31.7497;4.1415;0
1628;"義大利茼蒿";"蔬菜類";14.8298;1.574;1.296;294.742;37.804;1.889;0
1629;"落葵";"蔬菜類";25.9327;2.244;49.3693;196.751;31.6645;4.8777;0
1630;"葵扇白菜";"蔬菜類";13.8586;1.552;47.3983;236.165;36.7124;2.3542;0
1631;"葫蘆瓜";"蔬菜類";19.6769;0.5;0.0;90.0;16.0;4.13;0
1632;"過溝菜蕨";"蔬菜類";27.3946;3.0975;6.2452;347.402;70.2232;3.173;0
1633;"嫩莖萵苣";"蔬菜類";16.2946;1.0;22.0;310.0;18.0;3.12;0
1634;"嫩薑";"蔬菜類";48.2008;0.3905;7.3229;294.055;17.1385;11.556;0
1635;"榨菜";"蔬菜類";24.5084;1.287;2789.96;89.6855;19.5925;4.6487;0
1636;"綠皮蛇瓜";"蔬菜類";31.879;1.9;10.0;160.0;31.0;5.61;0
1637;"綠竹筍";"蔬菜類";24.9617;1.7175;0.362;302.897;41.5813;4.7427;0
1638;"綠豆芽";"蔬菜類";27.5233;2.521;22.7362;135.19;33.5281;4.6726;2
1639;"綠櫛瓜";"蔬菜類";13.0889;2.18;0.4363;416.758;56.2021;1.7914;0
1640;"綠蘆筍";"蔬菜類";22.2019;1.304;8.3741;242.432;57.3818;4.5045;0
1641;"綠蘆筍(細短型)";"蔬菜類";22.9636;3.26;3.4795;331.827;69.0921;3.242;0
1642;"綠蘆筍平均值";"蔬菜類";21.8854;2.368;4.9879;278.448;60.3408;3.6267;0
1643;"翠玉白菜";"蔬菜類";19.4448;1.0345;47.795;158.44;36.385;2.8315;0
1644;"蒲瓜(長形)";"蔬菜類";18.6325;0.504;1.6656;111.208;14.473;4.1868;0
1645;"蒲瓜(圓形)";"蔬菜類";19.2588;0.6065;0.4696;126.783;11.7655;4.3455;0
1646;"蒲瓜平均值";"蔬菜類";18.1204;0.4863;0.6357;104.865;12.7651;4.0396;0
1647;"蒜苗";"蔬菜類";53.5059;2.229;8.8693;197.962;52.1144;12.0439;0
1648;"酸菜";"蔬菜類";17.3159;0.8425;1447.24;150.355;19.616;3.1868;0
1649;"廣東萵苣";"蔬菜類";19.8449;1.023;10.7927;248.395;49.5638;3.958;0
1650;"熟桂竹筍";"蔬菜類";19.6156;2.1135;101.417;57.2281;50.0625;3.2675;0
1651;"熟箭竹筍";"蔬菜類";19.2506;2.2425;508.076;1.6346;25.5859;2.5608;0
1652;"箭竹筍";"蔬菜類";22.4164;2.887;202.12;1.6183;31.366;3.1001;0
1653;"豌豆芽";"蔬菜類";24.8391;4.394;1.13;138.2;57.17;2.5372;0
1654;"豌豆苗";"蔬菜類";29.2399;4.745;2.4355;369.53;77.5508;3.2034;0
1655;"醃漬冬瓜";"蔬菜類";23.6836;2.47;3690.0;150.0;57.0;4.07;0
1656;"醃漬花胡瓜";"蔬菜類";82.6797;3.0;1603.0;110.0;51.0;18.09;0
1657;"醃漬越瓜";"蔬菜類";16.0325;1.1;873.0;170.0;20.0;3.05;0
1658;"澳洲胡蘿蔔(細長型)";"蔬菜類";34.1201;1.735;108.619;225.109;26.883;7.4587;0
1659;"澳洲綠蘆筍(粗短型)";"蔬菜類";20.4908;2.54;3.11;261.085;54.5484;3.1337;0
1660;"龍延草";"蔬菜類";78.755;3.89;22.0;780.0;123.0;12.73;0
1661;"龍骨瓣莕菜";"蔬菜類";17.3803;1.093;110.653;228.672;20.75;3.1389;0
1662;"龍葵";"蔬菜類";25.8164;3.8;32.0;340.0;41.0;3.38;0
1663;"薄荷";"蔬菜類";55.406;3.05;14.0;520.0;46.0;10.87;0
1664;"薤";"蔬菜類";10.164;0.54;2586.3;90.0;32.7;1.9;0
1665;"蕺菜";"蔬菜類";45.545;3.17;23.0;500.0;48.0;7.66;0
1666;"蕹菜平均值";"蔬菜類";21.1614;2.0075;64.9745;401.29;41.0261;3.543;0
1667;"檳榔嫩莖";"蔬菜類";31.3181;2.232;9.5837;345.898;60.156;5.6331;0
1668;"藤三七";"蔬菜類";21.2508;1.635;25.0731;452.423;36.1069;3.2032;0
1669;"蘆筍花";"蔬菜類";20.6429;2.913;1.894;331.773;68.9568;2.6809;0
1670;"蘆薈";"蔬菜類";4.415;0.05;18.0;30.0;2.0;0.24;0
1671;"櫻桃蘿蔔";"蔬菜類";10.7028;0.595;43.0001;236.56;13.3435;2.3446;0
1672;"蘿美萵苣";"蔬菜類";14.5745;1.019;30.659;246.651;23.788;2.496;0
1673;"蘿蔔乾";"蔬菜類";57.8833;2.2;3278.6;400.0;33.5;10.81;0
1674;"蘿蔔葉";"蔬菜類";13.6798;1.714;213.518;144.305;28.946;1.9761;0
1675;"?菜";"蔬菜類";22.0073;1.6975;2.6976;300.347;27.538;3.7224;0
1676;"?菜花";"蔬菜類";22.1331;1.846;4.4161;180.571;36.4426;4.0455;0
1677;"?菜黃";"蔬菜類";16.2344;1.478;3.3924;157.727;25.5246;2.909;0
1678;"七味唐辛子";"調味料及香辛料類";459.752;15.82;39.117;1956.07;331.027;45.7927;0
1679;"八角";"調味料及香辛料類";359.667;4.92;18.54;1048.89;112.32;76.2375;0
1680;"千島沙拉醬";"調味料及香辛料類";510.51;0.956;631.272;61.435;20.511;16.7468;0
1681;"小茴香粉";"調味料及香辛料類";411.488;19.537;240.936;19465.3;536.952;36.9974;0
1682;"山葵粉";"調味料及香辛料類";383.915;10.08;12.51;897.79;250.84;72.9319;0
1683;"山葵醬";"調味料及香辛料類";335.591;1.062;264.66;38.463;70.318;70.2113;0
1684;"干貝醬";"調味料及香辛料類";553.358;16.653;1108.57;202.948;195.638;7.9795;0
1685;"五味醬";"調味料及香辛料類";138.912;1.304;1946.77;190.208;21.272;31.8576;0
1686;"五香粉";"調味料及香辛料類";362.691;8.73;98.07;1328.41;183.68;68.0537;0
1687;"日式照燒醬";"調味料及香辛料類";225.611;2.991;1839.82;168.264;43.377;52.6247;0
1688;"牛肉醬";"調味料及香辛料類";503.306;16.978;989.058;248.008;150.775;22.2348;0
1689;"牛排醬";"調味料及香辛料類";129.378;2.49;2112.82;121.25;93.67;30.08;0
1690;"巧克力醬(液體)";"調味料及香辛料類";274.718;1.953;67.973;185.497;51.581;65.4073;0
1691;"甘草粉";"調味料及香辛料類";340.796;9.22;108.94;714.73;64.41;73.4421;0
1692;"白芝麻麵包醬";"調味料及香辛料類";679.474;20.027;30.369;507.852;431.842;15.3496;2
1693;"白胡椒粉";"調味料及香辛料類";342.345;3.73;119.84;116.45;87.21;78.7543;0
1694;"白醬";"調味料及香辛料類";60.8861;1.226;934.219;48.371;24.037;6.8098;0
1695;"米豆醬";"調味料及香辛料類";127.69;7.4;435.431;410.96;156.57;17.8775;0
1696;"米醋";"調味料及香辛料類";9.6078;0.0;8.03;6.08;4.49;2.4201;0
1697;"羊肉爐醬";"調味料及香辛料類";128.846;7.323;2945.1;152.411;100.579;8.9211;0
1698;"肉桂粉";"調味料及香辛料類";342.603;4.225;9.611;515.364;47.56;78.7529;0
1699;"肉燥";"調味料及香辛料類";394.083;9.46;941.21;293.98;97.06;4.2411;0
1700;"西洋芹菜片";"調味料及香辛料類";315.407;24.354;90.866;5195.0;454.516;49.9241;0
1701;"低脂高湯";"調味料及香辛料類";1.1102;0.26;406.22;7.85;7.74;0.2842;0
1702;"低鈉鹽";"調味料及香辛料類";11.3643;0.01;18341.1;26006.5;83.44;2.83;0
1703;"沙拉醬";"調味料及香辛料類";638.923;1.94;979.82;107.5;33.92;11.41;0
1704;"沙茶粉";"調味料及香辛料類";503.179;14.95;2143.28;1053.24;380.39;46.973;0
1705;"沙茶醬";"調味料及香辛料類";722.752;10.2;420.84;354.84;281.89;10.43;0
1706;"豆酥";"調味料及香辛料類";536.013;30.098;3128.73;475.427;373.129;19.1729;0
1707;"豆酥醬";"調味料及香辛料類";665.677;12.21;1206.64;264.54;189.042;10.3629;0
1708;"豆瓣醬";"調味料及香辛料類";177.424;14.2;5041.9;688.84;231.38;12.1845;0
1709;"味精";"調味料及香辛料類";249.957;44.5;11656.2;1.06;1.22;18.1252;0
1710;"味噌";"調味料及香辛料類";213.807;10.6415;4153.0;345.383;139.269;33.0902;0
1711;"味醂";"調味料及香辛料類";218.208;0.485;107.67;5.751;10.044;54.4757;0
1712;"咖哩粉";"調味料及香辛料類";413.867;13.89;552.28;1716.79;419.27;58.5056;0
1713;"咖哩塊";"調味料及香辛料類";510.689;5.626;4180.01;272.124;76.129;45.3948;0
1714;"岩鹽";"調味料及香辛料類";2.448;0.035;34468.1;177.604;0.481;0.3596;0
1715;"法式奶酥醬";"調味料及香辛料類";591.23;6.693;176.983;330.836;185.31;37.5981;0
1716;"法式香蒜醬";"調味料及香辛料類";783.947;1.078;477.324;58.344;18.633;3.7623;0
1717;"油蔥酥";"調味料及香辛料類";513.666;7.44;29.78;702.22;377.42;57.1364;0
1718;"花椒粉";"調味料及香辛料類";368.885;9.98;565.42;1367.61;194.56;63.2065;0
1719;"金桔醬";"調味料及香辛料類";83.4852;0.53;1749.68;81.691;8.217;19.5374;0
1720;"青醬";"調味料及香辛料類";82.395;0.933;1210.92;67.169;14.385;7.6607;0
1721;"洋香菜片";"調味料及香辛料類";312.444;24.364;27.91;2404.13;260.241;47.661;0
1722;"洋蔥粉";"調味料及香辛料類";356.675;8.054;34.24;1021.66;299.289;82.078;0
1723;"洋蔥麵包醬";"調味料及香辛料類";274.074;0.98;535.25;127.74;34.43;9.4734;0
1724;"炸排粉";"調味料及香辛料類";341.483;11.87;2926.52;124.91;91.11;70.0119;0
1725;"炸醬";"調味料及香辛料類";394.644;14.61;3545.07;467.052;189.259;6.7258;0
1726;"炸雞粉";"調味料及香辛料類";330.61;8.34;3789.99;220.35;143.83;71.0095;0
1727;"紅胡椒粒";"調味料及香辛料類";376.485;5.913;80.748;941.701;164.221;59.2614;0
1728;"紅辣椒油";"調味料及香辛料類";882.568;0.028;0.269;0.092;0.585;0.0625;0
1729;"紅醋";"調味料及香辛料類";4.508;0.32;6.724;24.456;6.244;0.8003;0
1730;"紅麴醬";"調味料及香辛料類";162.13;4.582;2687.01;36.89;61.665;35.0225;0
1731;"韭花醬";"調味料及香辛料類";28.9143;2.087;5062.84;294.72;37.92;4.4839;0
1732;"香油";"調味料及香辛料類";883.116;0.0;0.0;0.0;0.0;0.0;0
1733;"香椿醬";"調味料及香辛料類";527.762;8.1265;961.734;305.385;120.481;0.0;0
1734;"香醋";"調味料及香辛料類";2.7945;0.0;103.2;74.04;7.52;0.7039;0
1735;"海苔醬";"調味料及香辛料類";221.54;6.41;1985.3;311.5;100.23;49.345;0
1736;"海鮮醬";"調味料及香辛料類";226.747;1.793;2270.94;132.59;38.931;50.3432;0
1737;"烤肉醬";"調味料及香辛料類";155.809;5.21;2603.87;268.91;126.54;32.11;0
1738;"烏醋";"調味料及香辛料類";36.5026;0.49;1571.33;56.95;6.66;8.7009;0
1739;"素肉燥";"調味料及香辛料類";478.944;12.385;1055.51;113.85;88.56;12.5137;0
1740;"素沙茶醬";"調味料及香辛料類";664.654;7.55;1990.54;212.31;207.63;11.43;0
1741;"素食炸醬";"調味料及香辛料類";388.233;13.865;3474.45;433.421;181.229;4.5135;0
1742;"素食烏醋";"調味料及香辛料類";41.4532;0.0;2130.83;81.08;7.69;10.4416;0
1743;"素食高湯";"調味料及香辛料類";16.9174;0.278;1285.75;59.33;20.09;3.9812;0
1744;"草莓果醬";"調味料及香辛料類";270.149;0.3555;21.83;52.945;19.07;64.9708;0
1745;"迷迭香粉";"調味料及香辛料類";431.646;5.864;5.404;950.413;47.27;59.809;0
1746;"高梁醋";"調味料及香辛料類";27.0357;0.0;2.72;1.23;0.02;6.81;0
1747;"高湯(豬大骨)";"調味料及香辛料類";23.9774;4.2;4471.51;61.83;81.76;6.5714;0
1748;"高湯塊(排骨)";"調味料及香辛料類";360.153;12.507;14158.4;84.395;119.906;24.5196;0
1749;"高湯塊(雞肉)";"調味料及香辛料類";337.873;14.71;16861.9;118.87;157.83;14.4735;0
1750;"高鮮味精";"調味料及香辛料類";394.698;45.0;11878.7;1.06;193.1;54.08;0
1751;"排骨醬";"調味料及香辛料類";219.442;2.292;4195.94;278.21;50.69;43.0572;0
1752;"梅子粉";"調味料及香辛料類";283.654;1.955;10507.4;206.276;24.525;60.7906;0
1753;"淡色醬油";"調味料及香辛料類";77.4221;7.12;5277.54;358.194;130.722;11.5144;0
1754;"甜辣醬";"調味料及香辛料類";115.358;0.97;1968.37;122.5;16.88;28.08;0
1755;"甜麵醬";"調味料及香辛料類";214.094;4.48;1869.61;178.59;99.15;44.0441;0
1756;"速食乾麵醬包(麻醬)";"調味料及香辛料類";670.908;13.198;1716.49;285.942;360.886;11.8168;0
1757;"麻婆醬";"調味料及香辛料類";188.511;2.93;1752.75;167.19;115.31;23.0967;0
1758;"荳蔻粉";"調味料及香辛料類";448.246;6.672;14.955;583.721;184.766;50.5572;0
1759;"凱撒沙拉醬";"調味料及香辛料類";333.704;1.375;1274.73;73.999;53.754;17.3426;0
